time,x_airspeed_x,x_airspeed_z,x_airspeed_y,x_pitch,x_altitude,x_velocity_y,x_angular_rate_x,x_angular_rate_z,x_roll,x_yaw,elevator,thrust,aileron,rudder,airspeed_x,airspeed_z,airspeed_y,pitch,altitude,velocity_y,angular_rate_x,angular_rate_z,roll,yaw,fd_elevator,fd_thrust,fd_aileron,fd_rudder,ft_airspeed_x,ft_airspeed_z,ft_airspeed_y,ft_pitch,ft_altitude,ft_velocity_y,ft_angular_rate_x,ft_angular_rate_z,ft_roll,ft_yaw,TaskNumber,SecondaryInput,TaskSet,TaskRespondedTo
63.44411,    -5.90205,     3.52669,  -0.0406482,  -0.0579576,     66.9664,    0.233523, -0.00207709, -0.00543155,   0.0387645,    0.116427, 0, 0, 0, 0,    -5.90205,     3.52669,  -0.0406482,    -3.32072,     66.9664,    0.233523, -0.00207709, -0.00543155,     2.22104,    0.116427, -0.0475853,          0,  0.0193303,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.45411,     -5.8802,     3.41482,  -0.0401015,   -0.058364,       66.77,    0.260861, -0.00199244,  -0.0054145,   0.0387437,    0.116372, 0, 0, 0, 0,     -5.8802,     3.41482,  -0.0401015,    -3.34401,       66.77,    0.260861, -0.00199244,  -0.0054145,     2.21985,    0.116372,   -0.0714,         0, 0.0284724,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.46411,    -5.85828,     3.30706,  -0.0394382,  -0.0587651,     66.5736,    0.288117, -0.00189096, -0.00539723,   0.0387238,    0.116318, 0, 0, 0, 0,    -5.85828,     3.30706,  -0.0394382,    -3.36699,     66.5736,    0.288117, -0.00189096, -0.00539723,     2.21871,    0.116318, -0.0919078,          0,   0.034504,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.47411,    -5.83629,     3.20334,  -0.0386806,  -0.0591594,     66.3772,    0.315291, -0.00178397, -0.00537968,   0.0387049,    0.116264, 0, 0, 0, 0,    -5.83629,     3.20334,  -0.0386806,    -3.38959,     66.3772,    0.315291, -0.00178397, -0.00537968,     2.21763,    0.116264, -0.108652,         0, 0.0370492,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.48411,    -5.81423,     3.10349,  -0.0378525,  -0.0595462,     66.1807,    0.342384, -0.00168342,  -0.0053618,   0.0386871,     0.11621, 0, 0, 0, 0,    -5.81423,     3.10349,  -0.0378525,    -3.41175,     66.1807,    0.342384, -0.00168342,  -0.0053618,     2.21661,     0.11621, -0.121323,         0, 0.0358686,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.49411,    -5.79211,     3.00724,   -0.036979,  -0.0599248,     65.9841,    0.369394, -0.00160161, -0.00534352,   0.0386702,    0.116157, 0, 0, 0, 0,    -5.79211,     3.00724,   -0.036979,    -3.43344,     65.9841,    0.369394, -0.00160161, -0.00534352,     2.21564,    0.116157, -0.129687,         0, 0.0308163,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.50411,    -5.76992,     2.91429,  -0.0360854,  -0.0602946,     65.7874,    0.396321, -0.00155073, -0.00532477,   0.0386542,    0.116103, 0, 0, 0, 0,    -5.76992,     2.91429,  -0.0360854,    -3.45462,     65.7874,    0.396321, -0.00155073, -0.00532477,     2.21472,    0.116103, -0.133656,         0, 0.0218786,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.51411,    -5.74767,     2.82422,  -0.0351968,  -0.0606554,     65.5907,    0.423164, -0.00154235, -0.00530547,   0.0386387,     0.11605, 0, 0, 0, 0,    -5.74767,     2.82422,  -0.0351968,     -3.4753,     65.5907,    0.423164, -0.00154235, -0.00530547,     2.21384,     0.11605,  -0.133271,          0, 0.00921383,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.52411,    -5.72535,     2.73661,  -0.0343372,  -0.0610074,     65.3938,    0.449921, -0.00158739, -0.00528554,   0.0386233,    0.115997, 0, 0, 0, 0,    -5.72535,     2.73661,  -0.0343372,    -3.49547,     65.3938,    0.449921, -0.00158739, -0.00528554,     2.21295,    0.115997,   -0.128702,           0, -0.00701668,           0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.53411,    -5.70298,     2.65098,  -0.0335287,  -0.0613508,     65.1968,    0.476591, -0.00169539, -0.00526492,   0.0386074,    0.115944, 0, 0, 0, 0,    -5.70298,     2.65098,  -0.0335287,    -3.51514,     65.1968,    0.476591, -0.00169539, -0.00526492,     2.21204,    0.115944,  -0.120242,          0, -0.0264202,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.54411,    -5.68054,     2.56683,  -0.0327909,   -0.061686,     64.9998,    0.503173, -0.00187408, -0.00524353,   0.0385905,    0.115892, 0, 0, 0, 0,    -5.68054,     2.56683,  -0.0327909,    -3.53435,     64.9998,    0.503173, -0.00187408, -0.00524353,     2.21107,    0.115892,  -0.108315,          0, -0.0484545,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.55411,    -5.65805,     2.48369,  -0.0321404,   -0.062014,     64.8026,    0.529663,  -0.0021297, -0.00522131,   0.0385717,    0.115839, 0, 0, 0, 0,    -5.65805,     2.48369,  -0.0321404,    -3.55314,     64.8026,    0.529663,  -0.0021297, -0.00522131,        2.21,    0.115839, -0.0934197,          0, -0.0726854,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.56411,     -5.6355,     2.40107,  -0.0315903,  -0.0623354,     64.6054,    0.556058, -0.00246612, -0.00519821,   0.0385504,    0.115787, 0, 0, 0, 0,     -5.6355,     2.40107,  -0.0315903,    -3.57155,     64.6054,    0.556058, -0.00246612, -0.00519821,     2.20878,    0.115787, -0.0761728,          0, -0.0983957,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.57411,    -5.61289,     2.31854,  -0.0311496,  -0.0626513,     64.4081,    0.582357, -0.00288477, -0.00517419,   0.0385258,    0.115735, 0, 0, 0, 0,    -5.61289,     2.31854,  -0.0311496,    -3.58965,     64.4081,    0.582357, -0.00288477, -0.00517419,     2.20736,    0.115735, -0.0572542,          0,  -0.124827,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.58411,    -5.59023,     2.23572,   -0.030823,  -0.0629628,     64.2107,    0.608554, -0.00338475, -0.00514922,   0.0384969,    0.115683, 0, 0, 0, 0,    -5.59023,     2.23572,   -0.030823,     -3.6075,     64.2107,    0.608554, -0.00338475, -0.00514922,     2.20571,    0.115683, -0.0374112,          0,  -0.151258,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.59411,    -5.56751,     2.15226,  -0.0306111,   -0.063271,     64.0133,    0.634647,  -0.0039628, -0.00512329,   0.0384631,    0.115632, 0, 0, 0, 0,    -5.56751,     2.15226,  -0.0306111,    -3.62516,     64.0133,    0.634647,  -0.0039628, -0.00512329,     2.20377,    0.115632, -0.0173746,          0,  -0.176949,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.60411,    -5.54474,     2.06794,    -0.03051,  -0.0635771,     63.8159,     0.66063, -0.00461296, -0.00509639,   0.0384234,     0.11558, 0, 0, 0, 0,    -5.54474,     2.06794,    -0.03051,     -3.6427,     63.8159,     0.66063, -0.00461296, -0.00509639,      2.2015,     0.11558, 0.00207293,          0,  -0.201043,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.61411,    -5.52192,     1.98258,  -0.0305114,  -0.0638822,     63.6185,      0.6865, -0.00532709, -0.00506853,   0.0383773,     0.11553, 0, 0, 0, 0,    -5.52192,     1.98258,  -0.0305114,    -3.66018,     63.6185,      0.6865, -0.00532709, -0.00506853,     2.19886,     0.11553, 0.0201808,         0,  -0.22283,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.62411,    -5.49905,     1.89611,  -0.0306029,  -0.0641873,     63.4211,    0.712252, -0.00609495, -0.00503976,    0.038324,    0.115479, 0, 0, 0, 0,    -5.49905,     1.89611,  -0.0306029,    -3.67766,     63.4211,    0.712252, -0.00609495, -0.00503976,     2.19581,    0.115479, 0.0362274,         0, -0.241637,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.63411,    -5.47612,     1.80857,  -0.0307688,  -0.0644933,     63.2237,    0.737882, -0.00690424, -0.00501012,   0.0382631,    0.115428, 0, 0, 0, 0,    -5.47612,     1.80857,  -0.0307688,     -3.6952,     63.2237,    0.737882, -0.00690424, -0.00501012,     2.19231,    0.115428, 0.0495901,         0, -0.256777,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.64411,    -5.45314,     1.72006,  -0.0309901,   -0.064801,     63.0263,    0.763383, -0.00774119, -0.00497966,    0.038194,    0.115378, 0, 0, 0, 0,    -5.45314,     1.72006,  -0.0309901,    -3.71283,     63.0263,    0.763383, -0.00774119, -0.00497966,     2.18836,    0.115378, 0.0596913,         0, -0.267748,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.65411,     -5.4301,     1.63082,   -0.031245,  -0.0651109,     62.8289,    0.788753, -0.00859083, -0.00494845,   0.0381166,    0.115329, 0, 0, 0, 0,     -5.4301,     1.63082,   -0.031245,    -3.73058,     62.8289,    0.788753, -0.00859083, -0.00494845,     2.18392,    0.115329, 0.0660641,         0, -0.274133,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.66411,    -5.40701,     1.54115,  -0.0315103,  -0.0654234,     62.6316,    0.813985, -0.00943737, -0.00491659,   0.0380307,    0.115279, 0, 0, 0, 0,    -5.40701,     1.54115,  -0.0315103,    -3.74848,     62.6316,    0.813985, -0.00943737, -0.00491659,       2.179,    0.115279, 0.0683712,         0, -0.275614,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.67411,    -5.38386,     1.45146,  -0.0317613,  -0.0657385,     62.4343,    0.839076,  -0.0102647, -0.00488417,   0.0379364,     0.11523, 0, 0, 0, 0,    -5.38386,     1.45146,  -0.0317613,    -3.76654,     62.4343,    0.839076,  -0.0102647, -0.00488417,     2.17359,     0.11523, 0.0663872,         0, -0.272046,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.68411,    -5.36066,      1.3622,   -0.031973,  -0.0660561,     62.2371,    0.864022,  -0.0110568, -0.00485128,   0.0378337,    0.115181, 0, 0, 0, 0,    -5.36066,      1.3622,   -0.031973,    -3.78474,     62.2371,    0.864022,  -0.0110568, -0.00485128,     2.16771,    0.115181, 0.0600289,         0, -0.263399,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.69411,     -5.3374,     1.27389,  -0.0321211,  -0.0663758,     62.0398,    0.888818,  -0.0117983, -0.00481802,   0.0377231,    0.115133, 0, 0, 0, 0,     -5.3374,     1.27389,  -0.0321211,    -3.80305,     62.0398,    0.888818,  -0.0117983, -0.00481802,     2.16138,    0.115133, 0.0493629,         0, -0.249834,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.70411,   -5.31408,    1.18712, -0.0321823,  -0.066697,    61.8426,   0.913461, -0.0124749, -0.0047845,  0.0376052,   0.115084, 0, 0, 0, 0,   -5.31408,    1.18712, -0.0321823,   -3.82146,    61.8426,   0.913461, -0.0124749, -0.0047845,    2.15462,   0.115084, 0.0345693,         0, -0.231627,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.71411,     -5.2907,     1.10247,  -0.0321355,  -0.0670189,     61.6453,    0.937949,  -0.0130738, -0.00475083,   0.0374804,    0.115037, 0, 0, 0, 0,     -5.2907,     1.10247,  -0.0321355,     -3.8399,     61.6453,    0.937949,  -0.0130738, -0.00475083,     2.14747,    0.115037, 0.0159859,         0, -0.209165,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.72411,    -5.26727,     1.02056,  -0.0319621,  -0.0673402,     61.4479,    0.962279,  -0.0135842, -0.00471709,   0.0373497,    0.114989, 0, 0, 0, 0,    -5.26727,     1.02056,  -0.0319621,    -3.85831,     61.4479,    0.962279,  -0.0135842, -0.00471709,     2.13998,    0.114989, -0.00591124,           0,   -0.183077,           0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.73411,    -5.24377,    0.941965,  -0.0316471,  -0.0676598,     61.2505,    0.986448,  -0.0139975, -0.00468338,   0.0372138,    0.114942, 0, 0, 0, 0,    -5.24377,    0.941965,  -0.0316471,    -3.87662,     61.2505,    0.986448,  -0.0139975, -0.00468338,      2.1322,    0.114942, -0.0305839,          0,  -0.154013,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.74411,    -5.22022,    0.867267,  -0.0311792,  -0.0679763,      61.053,     1.01046,  -0.0143076, -0.00464977,   0.0370739,    0.114895, 0, 0, 0, 0,    -5.22022,    0.867267,  -0.0311792,    -3.89476,      61.053,     1.01046,  -0.0143076, -0.00464977,     2.12418,    0.114895, -0.0573468,          0,  -0.122706,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.75411,    -5.19661,    0.796983,  -0.0305518,  -0.0682881,     60.8554,      1.0343,  -0.0145114, -0.00461634,   0.0369308,    0.114848, 0, 0, 0, 0,    -5.19661,    0.796983,  -0.0305518,    -3.91262,     60.8554,      1.0343,  -0.0145114, -0.00461634,     2.11598,    0.114848, -0.0854513,          0, -0.0900645,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.76411,    -5.17294,    0.731569,  -0.0297626,  -0.0685936,     60.6575,     1.05798,   -0.014609, -0.00458313,   0.0367857,    0.114802, 0, 0, 0, 0,    -5.17294,    0.731569,  -0.0297626,    -3.93012,     60.6575,     1.05798,   -0.014609, -0.00458313,     2.10766,    0.114802,   -0.11407,          0, -0.0571177,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.77411,    -5.14922,    0.671406,  -0.0288141,  -0.0688912,     60.4595,     1.08151,   -0.014603, -0.00455018,   0.0366396,    0.114756, 0, 0, 0, 0,    -5.14922,    0.671406,  -0.0288141,    -3.94718,     60.4595,     1.08151,   -0.014603, -0.00455018,     2.09929,    0.114756,  -0.142408,          0, -0.0246224,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.78411,   -5.12544,   0.616779,  -0.027714, -0.0691794,    60.2613,    1.10486, -0.0144995, -0.0045175,  0.0364935,   0.114711, 0, 0, 0, 0,   -5.12544,   0.616779,  -0.027714,   -3.96369,    60.2613,    1.10486, -0.0144995, -0.0045175,    2.09093,   0.114711,  -0.169596,          0, 0.00635232,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.79411,     -5.1016,     0.56787,  -0.0264744,  -0.0694565,     60.0628,     1.12806,  -0.0143075, -0.00448509,   0.0363485,    0.114666, 0, 0, 0, 0,     -5.1016,     0.56787,  -0.0264744,    -3.97957,     60.0628,     1.12806,  -0.0143075, -0.00448509,     2.08262,    0.114666, -0.194786,         0, 0.0347756,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.80411,    -5.07772,    0.524753,  -0.0251118,  -0.0697213,     59.8641,      1.1511,  -0.0140385, -0.00445294,   0.0362055,    0.114621, 0, 0, 0, 0,    -5.07772,    0.524753,  -0.0251118,    -3.99473,     59.8641,      1.1511,  -0.0140385, -0.00445294,     2.07442,    0.114621, -0.217228,         0,  0.059922,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.81411,    -5.05378,    0.487385,   -0.023647,  -0.0699724,      59.665,     1.17398,  -0.0137067, -0.00442099,   0.0360651,    0.114576, 0, 0, 0, 0,    -5.05378,    0.487385,   -0.023647,    -4.00912,      59.665,     1.17398,  -0.0137067, -0.00442099,     2.06638,    0.114576,  -0.23618,         0, 0.0808714,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.82411,    -5.0298,   0.455603,  -0.022104, -0.0702089,    59.4656,     1.1967, -0.0133287, -0.0043892,   0.035928,   0.114532, 0, 0, 0, 0,    -5.0298,   0.455603,  -0.022104,   -4.02267,    59.4656,     1.1967, -0.0133287, -0.0043892,    2.05852,   0.114532, -0.251007,         0,  0.096872,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.83411,    -5.00577,     0.42913,  -0.0205101,  -0.0704299,     59.2658,     1.21927,  -0.0129225, -0.00435748,   0.0357947,    0.114488, 0, 0, 0, 0,    -5.00577,     0.42913,  -0.0205101,    -4.03534,     59.2658,     1.21927,  -0.0129225, -0.00435748,     2.05089,    0.114488, -0.261179,         0,  0.107349,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.84411,     -4.9817,    0.407579,  -0.0188944,   -0.070635,     59.0658,     1.24168,  -0.0125076, -0.00432575,   0.0356655,    0.114445, 0, 0, 0, 0,     -4.9817,    0.407579,  -0.0188944,    -4.04709,     59.0658,     1.24168,  -0.0125076, -0.00432575,     2.04348,    0.114445, -0.266313,         0,  0.111832,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.85411,   -4.95759,   0.390461, -0.0172874, -0.0708239,    58.8653,    1.26394, -0.0121043, -0.0042939,  0.0355404,   0.114402, 0, 0, 0, 0,   -4.95759,   0.390461, -0.0172874,   -4.05791,    58.8653,    1.26394, -0.0121043, -0.0042939,    2.03632,   0.114402, -0.266137,         0,  0.109986,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.86411,    -4.93345,    0.377195,  -0.0157202,  -0.0709968,     58.6645,     1.28605,  -0.0117331, -0.00426181,   0.0354194,    0.114359, 0, 0, 0, 0,    -4.93345,    0.377195,  -0.0157202,    -4.06782,     58.6645,     1.28605,  -0.0117331, -0.00426181,     2.02938,    0.114359, -0.260541,         0,  0.101665,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.87411,    -4.90927,    0.367124,  -0.0142232,   -0.071154,     58.4634,     1.30801,  -0.0114145, -0.00422937,   0.0353021,    0.114316, 0, 0, 0, 0,    -4.90927,    0.367124,  -0.0142232,    -4.07682,     58.4634,     1.30801,  -0.0114145, -0.00422937,     2.02266,    0.114316, -0.249576,         0, 0.0868526,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.88411,    -4.88507,    0.359533,  -0.0128259,  -0.0712962,     58.2619,     1.32982,  -0.0111678, -0.00419645,   0.0351879,    0.114274, 0, 0, 0, 0,    -4.88507,    0.359533,  -0.0128259,    -4.08497,     58.2619,     1.32982,  -0.0111678, -0.00419645,     2.01612,    0.114274, -0.233423,         0, 0.0657778,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.89411,    -4.86084,    0.353663,  -0.0115555,  -0.0714245,     58.0601,     1.35148,  -0.0110112, -0.00416292,   0.0350762,    0.114232, 0, 0, 0, 0,    -4.86084,    0.353663,  -0.0115555,    -4.09232,     58.0601,     1.35148,  -0.0110112, -0.00416292,     2.00972,    0.114232, -0.212435,         0, 0.0387742,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.90411,    -4.83658,     0.34874,   -0.010436,  -0.0715401,      57.858,     1.37299,  -0.0109611, -0.00412866,   0.0349661,     0.11419, 0, 0, 0, 0,    -4.83658,     0.34874,   -0.010436,    -4.09894,      57.858,     1.37299,  -0.0109611, -0.00412866,     2.00341,     0.11419,  -0.187125,          0, 0.00630103,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.91411,     -4.8123,    0.343982, -0.00948811,  -0.0716444,     57.6556,     1.39435,  -0.0110315, -0.00409354,   0.0348565,    0.114149, 0, 0, 0, 0,     -4.8123,    0.343982, -0.00948811,    -4.10492,     57.6556,     1.39435,  -0.0110315, -0.00409354,     1.99713,    0.114149,  -0.158074,          0, -0.0308807,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.92411,    -4.78801,    0.338634, -0.00872802,  -0.0717393,      57.453,     1.41555,  -0.0112336, -0.00405745,   0.0347462,    0.114108, 0, 0, 0, 0,    -4.78801,    0.338634, -0.00872802,    -4.11036,      57.453,     1.41555,  -0.0112336, -0.00405745,     1.99081,    0.114108,  -0.126035,          0, -0.0720224,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.93411,    -4.76369,    0.331978, -0.00816712,  -0.0718266,     57.2502,      1.4366,  -0.0115761, -0.00402029,   0.0346339,    0.114067, 0, 0, 0, 0,    -4.76369,    0.331978, -0.00816712,    -4.11536,     57.2502,      1.4366,  -0.0115761, -0.00402029,     1.98437,    0.114067, -0.0918403,          0,  -0.116287,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.94411,    -4.73937,    0.323366, -0.00781139,  -0.0719083,     57.0472,     1.45748,  -0.0120637, -0.00398198,   0.0345181,    0.114027, 0, 0, 0, 0,    -4.73937,    0.323366, -0.00781139,    -4.12004,     57.0472,     1.45748,  -0.0120637, -0.00398198,     1.97774,    0.114027, -0.0564183,          0,  -0.162541,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.95411,    -4.71502,     0.31222, -0.00766168,  -0.0719864,     56.8441,      1.4782,   -0.012698, -0.00394244,   0.0343975,    0.113987, 0, 0, 0, 0,    -4.71502,     0.31222, -0.00766168,    -4.12452,     56.8441,      1.4782,   -0.012698, -0.00394244,     1.97083,    0.113987, -0.0206645,          0,  -0.209791,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.96411,    -4.69067,    0.298064, -0.00771308,   -0.072063,     56.6408,     1.49876,  -0.0134774, -0.00390163,   0.0342705,    0.113948, 0, 0, 0, 0,    -4.69067,    0.298064, -0.00771308,     -4.1289,     56.6408,     1.49876,  -0.0134774, -0.00390163,     1.96355,    0.113948, 0.0144234,         0,  -0.25701,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.97411,     -4.6663,    0.280535, -0.00795507,  -0.0721401,     56.4375,     1.51913,  -0.0143961, -0.00385951,   0.0341357,    0.113909, 0, 0, 0, 0,     -4.6663,    0.280535, -0.00795507,    -4.13332,     56.4375,     1.51913,  -0.0143961, -0.00385951,     1.95583,    0.113909, 0.0478564,         0, -0.302951,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.98411,    -4.64191,    0.259385, -0.00837216,  -0.0722197,     56.2342,     1.53933,  -0.0154453, -0.00381607,   0.0339917,     0.11387, 0, 0, 0, 0,    -4.64191,    0.259385, -0.00837216,    -4.13788,     56.2342,     1.53933,  -0.0154453, -0.00381607,     1.94758,     0.11387, 0.0787547,         0, -0.346602,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
63.99411,    -4.61752,    0.234497, -0.00894377,  -0.0723034,     56.0308,     1.55934,  -0.0166132, -0.00377133,   0.0338373,    0.113832, 0, 0, 0, 0,    -4.61752,    0.234497, -0.00894377,    -4.14268,     56.0308,     1.55934,  -0.0166132, -0.00377133,     1.93873,    0.113832,  0.106221,         0, -0.386988,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.00411,    -4.59311,    0.205889, -0.00964495,  -0.0723928,     55.8274,     1.57915,  -0.0178847, -0.00372532,   0.0336712,    0.113794, 0, 0, 0, 0,    -4.59311,    0.205889, -0.00964495,     -4.1478,     55.8274,     1.57915,  -0.0178847, -0.00372532,     1.92922,    0.113794,  0.129469,         0, -0.423082,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.01411,    -4.56868,    0.173713,  -0.0104469,  -0.0724893,     55.6241,     1.59877,   -0.019242, -0.00367809,   0.0334923,    0.113757, 0, 0, 0, 0,    -4.56868,    0.173713,  -0.0104469,    -4.15333,     55.6241,     1.59877,   -0.019242, -0.00367809,     1.91897,    0.113757, 0.147808,        0, -0.45394,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.02411,    -4.54424,    0.138248,   -0.011318,  -0.0725937,     55.4209,     1.61817,  -0.0206657, -0.00362972,   0.0332999,     0.11372, 0, 0, 0, 0,    -4.54424,    0.138248,   -0.011318,    -4.15932,     55.4209,     1.61817,  -0.0206657, -0.00362972,     1.90794,     0.11372,  0.160715,         0, -0.479019,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.03411,    -4.51978,   0.0999007,  -0.0122245,  -0.0727069,     55.2177,     1.63736,  -0.0221344, -0.00358029,   0.0330932,    0.113684, 0, 0, 0, 0,    -4.51978,   0.0999007,  -0.0122245,     -4.1658,     55.2177,     1.63736,  -0.0221344, -0.00358029,      1.8961,    0.113684,  0.167767,         0, -0.497631,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.04411,    -4.49529,   0.0591892,  -0.0131311,  -0.0728292,     55.0146,     1.65633,  -0.0236254, -0.00352992,   0.0328719,    0.113648, 0, 0, 0, 0,    -4.49529,   0.0591892,  -0.0131311,     -4.1728,     55.0146,     1.65633,  -0.0236254, -0.00352992,     1.88342,    0.113648, 0.168713,        0, -0.50932,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.05411,    -4.47079,   0.0167329,  -0.0140024,  -0.0729605,     54.8115,     1.67507,  -0.0251159, -0.00347872,   0.0326356,    0.113613, 0, 0, 0, 0,    -4.47079,   0.0167329,  -0.0140024,    -4.18033,     54.8115,     1.67507,  -0.0251159, -0.00347872,     1.86988,    0.113613,  0.163468,         0, -0.513902,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.06411,    -4.44626,  -0.0267647,  -0.0148036,  -0.0731005,     54.6085,     1.69357,  -0.0265827, -0.00342683,   0.0323845,    0.113578, 0, 0, 0, 0,    -4.44626,  -0.0267647,  -0.0148036,    -4.18835,     54.6085,     1.69357,  -0.0265827, -0.00342683,     1.85549,    0.113578,   0.15211,         0, -0.511249,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.07411,    -4.42171,  -0.0705341,  -0.0155016,  -0.0732485,     54.4055,     1.71182,  -0.0280033, -0.00337438,   0.0321187,    0.113544, 0, 0, 0, 0,    -4.42171,  -0.0705341,  -0.0155016,    -4.19683,     54.4055,     1.71182,  -0.0280033, -0.00337438,     1.84026,    0.113544,  0.134885,         0, -0.501479,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
64.08411,    -4.39713,   -0.113762,  -0.0160657,  -0.0734036,     54.2026,     1.72983,  -0.0293563, -0.00332152,   0.0318386,     0.11351, 0, 0, 0, 0,    -4.39713,   -0.113762,  -0.0160657,    -4.20571,     54.2026,     1.72983,  -0.0293563, -0.00332152,     1.82422,     0.11351,   0.11222,         0, -0.484863,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7,-1,True,False
